random_ID,surf_ID,age_category,sex,ethnicity,highest_qualification,weekly_hours,weekly_income
5661,1,40,F,pacific,no qual,58,660
5662,1,35,F,european/pakeha,bachelor or higher,38,1230
5663,1,30,M,pacific,school,41,510
5664,1,25,F,other,vocational/trade,44,690
5665,1,45,M,european/pakeha,no qual,40,480
5666,1,30,M,european/pakeha,vocational/trade,43,930
5667,1,55,F,european/pakeha,no qual,40,370
5668,1,35,F,european/pakeha,vocational/trade,56,1360
5669,1,55,F,european/pakeha,no qual,18,400
5670,1,40,F,other,vocational/trade,38,620
5671,1,40,M,european/pakeha,vocational/trade,48,920
5672,1,30,F,european/pakeha,no qual,22,530
5673,1,50,M,maori,post-school,25,320
5674,1,45,M,non-maori combination,vocational/trade,17,220
5675,1,50,M,european/pakeha,no qual,97,1120
5676,1,40,M,european/pakeha,vocational/trade,48,730
5677,1,45,F,european/pakeha,school,40,460
5678,1,25,M,european/pakeha,post-school,42,890
5679,1,25,M,european/pakeha,school,40,570
5680,1,50,M,european/pakeha,vocational/trade,48,1140
5681,1,55,F,european/pakeha,vocational/trade,32,630
5682,1,30,F,european/pakeha,school,25,320
5683,1,55,M,maori,no qual,56,1010
5684,1,50,F,european/pakeha,vocational/trade,23,220
5685,1,25,F,european/pakeha,school,29,330
5686,1,35,M,european/pakeha,post-school,39,1640
5687,1,55,F,european/pakeha,vocational/trade,30,380
5688,1,30,F,european/pakeha,vocational/trade,10,260
5689,1,50,F,european/pakeha,no qual,30,500
5690,1,55,M,maori,vocational/trade,63,1250
5691,1,50,M,european/pakeha,school,62,1340
5692,1,50,M,european/pakeha,bachelor or higher,55,1040
5693,1,55,F,european/pakeha,vocational/trade,30,590
5694,1,45,M,maori,no qual,85,1000
5695,1,50,F,european/pakeha,vocational/trade,38,410
5696,1,50,F,european/pakeha,vocational/trade,60,1290
5697,1,25,F,other,bachelor or higher,30,650
5698,1,55,F,european/pakeha,no qual,25,470
5699,1,40,M,other,no qual,30,320
5700,1,30,F,european/pakeha,vocational/trade,16,160
5701,1,35,F,other,vocational/trade,36,730
5702,1,50,M,european/pakeha,vocational/trade,42,890
5703,1,30,F,maori,school,40,400
5704,1,40,F,maori combination,school,28,480
5705,1,50,M,other,post-school,55,740
5706,1,55,M,european/pakeha,bachelor or higher,36,830
5707,1,30,M,european/pakeha,vocational/trade,43,370
5708,1,25,M,european/pakeha,school,44,590
5709,1,25,M,maori,vocational/trade,9,2260
5710,1,45,M,maori,no qual,43,820
5711,1,25,F,european/pakeha,bachelor or higher,32,520
5712,1,55,F,european/pakeha,vocational/trade,15,240
5713,1,60,F,european/pakeha,vocational/trade,10,830
5714,1,60,F,european/pakeha,school,12,920
5715,1,30,M,european/pakeha,vocational/trade,40,1010
5716,1,30,M,european/pakeha,no qual,49,920
5717,1,25,M,other,school,27,190
5718,1,45,F,european/pakeha,vocational/trade,27,580
5719,1,50,F,european/pakeha,vocational/trade,30,430
5720,1,25,M,european/pakeha,bachelor or higher,48,1190
5721,1,35,M,european/pakeha,no qual,35,580
5722,1,55,F,european/pakeha,post-school,40,710
5723,1,45,F,european/pakeha,school,15,760
5724,1,30,F,european/pakeha,no qual,31,570
5725,1,30,F,european/pakeha,school,19,210
5726,1,50,F,pacific,no qual,67,600
5727,1,35,M,european/pakeha,bachelor or higher,40,1280
5728,1,30,F,european/pakeha,no qual,18,270
5729,1,40,M,european/pakeha,school,40,1220
5730,1,50,F,european/pakeha,no qual,40,390
5731,1,30,M,european/pakeha,vocational/trade,40,1360
5732,1,35,F,european/pakeha,post-school,26,300
5733,1,45,F,european/pakeha,vocational/trade,38,690
5734,1,60,F,european/pakeha,vocational/trade,24,440
5735,1,40,M,maori,vocational/trade,36,400
5736,1,30,F,maori combination,post-school,20,510
5737,1,60,F,pacific,vocational/trade,30,860
5738,1,30,M,european/pakeha,vocational/trade,40,1590
5739,1,45,M,maori combination,vocational/trade,42,550
5740,1,50,M,european/pakeha,school,34,950
5741,1,45,F,european/pakeha,vocational/trade,10,90
5742,1,35,F,maori combination,school,104,1150
5743,1,55,M,european/pakeha,bachelor or higher,37,520
5744,1,60,M,maori,school,48,750
5745,1,35,M,european/pakeha,no qual,36,480
5746,1,40,F,maori,vocational/trade,20,480
5747,1,35,M,european/pakeha,bachelor or higher,40,660
5748,1,45,M,european/pakeha,school,48,820
5749,1,40,M,european/pakeha,vocational/trade,31,410
5750,1,55,F,non-maori combination,school,56,120
5751,1,25,M,european/pakeha,vocational/trade,40,1190
5752,1,30,F,maori,school,40,1090
5753,1,55,F,european/pakeha,vocational/trade,40,610
5754,1,25,F,european/pakeha,vocational/trade,39,410
5755,1,30,M,maori,bachelor or higher,44,1130
5756,1,40,M,european/pakeha,bachelor or higher,60,1150
5757,1,35,M,maori,vocational/trade,56,1790
5758,1,40,M,european/pakeha,vocational/trade,40,690
5759,1,40,F,european/pakeha,vocational/trade,34,1000
5760,1,45,M,european/pakeha,vocational/trade,59,680
5761,1,40,F,other,post-school,25,360
5762,1,55,M,european/pakeha,no qual,45,510
5763,1,40,F,european/pakeha,vocational/trade,40,1600
5764,1,35,F,european/pakeha,no qual,40,600
5765,1,45,F,european/pakeha,post-school,31,330
5766,1,45,M,maori,vocational/trade,63,620
5767,1,30,F,european/pakeha,bachelor or higher,35,1210
5768,1,35,F,european/pakeha,vocational/trade,20,230
5769,1,40,F,european/pakeha,bachelor or higher,40,740
5770,1,40,F,european/pakeha,bachelor or higher,2,100
5771,1,45,M,european/pakeha,vocational/trade,40,640
5772,1,35,F,european/pakeha,vocational/trade,36,490
5773,1,45,F,european/pakeha,school,30,340
5774,1,45,F,european/pakeha,school,42,530
5775,1,30,M,european/pakeha,vocational/trade,45,1150
5776,1,50,M,european/pakeha,school,50,980
5777,1,25,M,pacific,no qual,46,320
5778,1,30,M,pacific,vocational/trade,70,1220
5779,1,35,M,european/pakeha,vocational/trade,43,1280
5780,1,25,M,maori,vocational/trade,23,260
5781,1,55,F,other,no qual,50,670
5782,1,40,F,european/pakeha,vocational/trade,45,680
5783,1,60,F,european/pakeha,no qual,33,390
5784,1,50,M,maori,vocational/trade,58,900
5785,1,45,M,european/pakeha,vocational/trade,48,900
5786,1,45,M,european/pakeha,vocational/trade,29,560
5787,1,30,M,european/pakeha,vocational/trade,66,1700
5788,1,35,M,european/pakeha,vocational/trade,45,660
5789,1,60,F,european/pakeha,vocational/trade,40,600
5790,1,55,F,european/pakeha,vocational/trade,34,680
5791,1,50,F,european/pakeha,school,7,70
5792,1,35,M,european/pakeha,bachelor or higher,50,1020
5793,1,40,M,other,post-school,46,570
5794,1,45,M,european/pakeha,bachelor or higher,60,940
5795,1,50,M,european/pakeha,no qual,50,1010
5796,1,30,F,maori,no qual,40,750
5797,1,25,F,other,bachelor or higher,50,8510
5798,1,25,M,european/pakeha,school,42,550
5799,1,60,F,european/pakeha,bachelor or higher,20,270
5800,1,55,M,maori,bachelor or higher,53,1190
5801,1,35,M,european/pakeha,school,45,470
5802,1,45,M,european/pakeha,vocational/trade,45,650
5803,1,30,M,european/pakeha,vocational/trade,60,1170
5804,1,25,F,maori,vocational/trade,17,540
5805,1,45,F,maori combination,post-school,46,480
5806,1,50,M,european/pakeha,vocational/trade,46,1880
5807,1,50,F,european/pakeha,no qual,26,290
5808,1,40,M,maori,no qual,30,340
5809,1,60,M,european/pakeha,vocational/trade,46,860
5810,1,35,M,european/pakeha,no qual,37,840
5811,1,55,M,european/pakeha,vocational/trade,69,1060
5812,1,25,F,european/pakeha,vocational/trade,16,250
5813,1,30,F,european/pakeha,vocational/trade,20,300
5814,1,45,M,european/pakeha,no qual,44,650
5815,1,40,F,european/pakeha,no qual,9,370
5816,1,35,M,european/pakeha,vocational/trade,50,900
5817,1,25,M,european/pakeha,vocational/trade,33,700
5818,1,50,M,european/pakeha,post-school,13,370
5819,1,55,M,other,bachelor or higher,31,650
5820,1,30,M,european/pakeha,no qual,45,940
5821,1,25,M,european/pakeha,vocational/trade,43,870
5822,1,35,M,european/pakeha,vocational/trade,40,1120
5823,1,40,F,european/pakeha,vocational/trade,32,850
5824,1,50,F,european/pakeha,school,20,330
5825,1,45,M,european/pakeha,bachelor or higher,45,1670
5826,1,35,F,european/pakeha,vocational/trade,28,520
5827,1,45,F,european/pakeha,bachelor or higher,77,2240
5828,1,50,F,european/pakeha,post-school,27,480
5829,1,50,M,european/pakeha,vocational/trade,66,980
5830,1,30,M,european/pakeha,school,40,620
5831,1,25,F,european/pakeha,vocational/trade,34,890
5832,1,25,M,european/pakeha,school,40,550
5833,1,50,M,european/pakeha,bachelor or higher,92,1170
5834,1,50,M,european/pakeha,school,26,240
5835,1,30,M,european/pakeha,post-school,58,1500
5836,1,30,F,european/pakeha,school,30,530
5837,1,45,F,european/pakeha,bachelor or higher,67,740
5838,1,25,F,maori,bachelor or higher,45,310
5839,1,45,M,european/pakeha,school,45,770
5840,1,50,F,maori,vocational/trade,20,700
5841,1,60,M,european/pakeha,vocational/trade,40,850
5842,1,30,F,pacific,vocational/trade,32,300
5843,1,55,F,european/pakeha,no qual,8,770
5844,1,25,F,european/pakeha,vocational/trade,44,590
5845,1,45,M,maori,vocational/trade,120,810
5846,1,30,F,european/pakeha,vocational/trade,20,240
5847,1,50,M,european/pakeha,vocational/trade,45,680
5848,1,30,F,european/pakeha,no qual,24,670
5849,1,40,M,maori combination,no qual,55,330
5850,1,55,M,european/pakeha,vocational/trade,42,700
5851,1,55,F,european/pakeha,school,68,1300
5852,1,60,F,european/pakeha,vocational/trade,29,300
5853,1,35,M,pacific,school,29,410
5854,1,30,M,european/pakeha,no qual,49,670
5855,1,55,F,european/pakeha,vocational/trade,37,370
5856,1,55,M,european/pakeha,no qual,11,120
5857,1,30,M,european/pakeha,vocational/trade,45,590
5858,1,40,F,european/pakeha,vocational/trade,35,620
5859,1,30,F,european/pakeha,school,45,680
5860,1,40,M,european/pakeha,no qual,29,250
5861,1,25,F,other,bachelor or higher,37,1150
5862,1,30,F,non-maori combination,vocational/trade,40,690
5863,1,40,M,maori,school,60,720
5864,1,55,F,european/pakeha,bachelor or higher,46,700
5865,1,35,M,european/pakeha,no qual,28,670
5866,1,60,M,european/pakeha,vocational/trade,16,510
5867,1,50,F,european/pakeha,school,19,610
5868,1,55,F,european/pakeha,vocational/trade,38,500
5869,1,35,F,maori,no qual,35,890
5870,1,35,M,european/pakeha,no qual,40,510
5871,1,40,F,other,no qual,3,230
5872,1,35,M,european/pakeha,vocational/trade,63,760
5873,1,35,F,european/pakeha,bachelor or higher,17,800
5874,1,45,F,european/pakeha,no qual,44,630
5875,1,35,F,maori,school,8,510
5876,1,45,F,european/pakeha,post-school,63,600
5877,1,55,M,european/pakeha,bachelor or higher,33,560
5878,1,40,F,european/pakeha,vocational/trade,35,510
5879,1,35,F,pacific,vocational/trade,31,610
5880,1,25,F,pacific,vocational/trade,24,220
5881,1,50,M,european/pakeha,no qual,40,1120
5882,1,35,M,european/pakeha,no qual,28,450
5883,1,25,M,european/pakeha,no qual,135,540
5884,1,45,M,european/pakeha,post-school,0,2070
5885,1,50,M,european/pakeha,vocational/trade,27,950
5886,1,45,M,other,no qual,78,610
5887,1,45,F,european/pakeha,vocational/trade,20,250
5888,1,35,M,european/pakeha,vocational/trade,45,1620
5889,1,40,M,maori,vocational/trade,30,590
5890,1,25,F,european/pakeha,school,39,570
5891,1,60,M,non-maori combination,vocational/trade,24,470
5892,1,30,F,european/pakeha,school,40,820
5893,1,45,F,european/pakeha,no qual,35,510
5894,1,35,F,european/pakeha,vocational/trade,14,130
5895,1,25,F,european/pakeha,vocational/trade,37,1100
5896,1,45,F,european/pakeha,vocational/trade,24,390
5897,1,55,M,european/pakeha,school,50,890
5898,1,50,F,maori,vocational/trade,92,1940
5899,1,60,M,european/pakeha,vocational/trade,41,1240
5900,1,25,M,pacific,no qual,35,440
5901,1,45,F,european/pakeha,school,16,210
5902,1,35,F,european/pakeha,vocational/trade,50,1210
5903,1,35,M,maori,vocational/trade,41,870
5904,1,50,M,maori,vocational/trade,45,870
5905,1,60,M,european/pakeha,no qual,37,480
5906,1,30,M,european/pakeha,post-school,51,970
5907,1,35,M,european/pakeha,no qual,31,410
5908,1,35,M,european/pakeha,no qual,45,790
5909,1,45,F,european/pakeha,vocational/trade,11,190
5910,1,45,F,maori,bachelor or higher,36,710
5911,1,25,M,european/pakeha,no qual,38,780
5912,1,30,M,european/pakeha,vocational/trade,38,3120
5913,1,30,F,european/pakeha,school,26,270
5914,1,50,M,european/pakeha,school,55,950
5915,1,45,M,maori,vocational/trade,20,700
5916,1,45,F,european/pakeha,vocational/trade,11,520
5917,1,60,F,european/pakeha,no qual,14,210
5918,1,50,F,european/pakeha,vocational/trade,35,310
5919,1,55,F,european/pakeha,school,28,400
5920,1,55,M,european/pakeha,school,65,1290
5921,1,25,M,european/pakeha,school,40,570
5922,1,25,F,european/pakeha,vocational/trade,28,490
5923,1,45,M,european/pakeha,bachelor or higher,11,320
5924,1,45,F,european/pakeha,school,15,740
5925,1,50,F,european/pakeha,no qual,38,370
5926,1,25,F,european/pakeha,vocational/trade,37,780
5927,1,60,M,pacific,no qual,50,900
5928,1,40,F,european/pakeha,vocational/trade,55,1310
5929,1,55,M,european/pakeha,vocational/trade,69,1020
5930,1,45,M,european/pakeha,vocational/trade,40,740
5931,1,50,M,european/pakeha,no qual,111,1980
5932,1,50,M,european/pakeha,vocational/trade,60,910
5933,1,45,M,european/pakeha,bachelor or higher,48,1220
5934,1,35,F,maori,school,34,300
5935,1,45,F,european/pakeha,bachelor or higher,25,490
5936,1,35,M,european/pakeha,vocational/trade,40,1230
5937,1,45,M,european/pakeha,school,57,940
5938,1,35,M,european/pakeha,bachelor or higher,52,1420
5939,1,40,M,european/pakeha,no qual,40,630
5940,1,55,M,maori,vocational/trade,98,2050
5941,1,45,F,european/pakeha,no qual,55,340
5942,1,50,F,european/pakeha,vocational/trade,7,130
5943,1,50,M,european/pakeha,school,40,500
5944,1,35,F,european/pakeha,vocational/trade,45,820
5945,1,60,M,european/pakeha,vocational/trade,40,1160
5946,1,35,M,european/pakeha,no qual,35,550
5947,1,25,M,maori combination,no qual,45,240
5948,1,55,F,european/pakeha,no qual,35,370
5949,1,50,M,european/pakeha,no qual,42,460
5950,1,25,F,european/pakeha,bachelor or higher,52,790
5951,1,60,F,european/pakeha,no qual,5,230
5952,1,30,F,european/pakeha,school,32,560
5953,1,25,F,european/pakeha,bachelor or higher,40,490
5954,1,55,F,maori,no qual,35,280
5955,1,35,F,european/pakeha,post-school,31,510
5956,1,25,M,european/pakeha,vocational/trade,45,1410
5957,1,35,F,european/pakeha,vocational/trade,82,1700
5958,1,50,F,european/pakeha,vocational/trade,37,740
5959,1,60,M,european/pakeha,bachelor or higher,15,1640
5960,1,60,F,european/pakeha,no qual,13,140
5961,1,30,M,european/pakeha,no qual,38,710
5962,1,35,M,european/pakeha,bachelor or higher,45,1130
5963,1,40,M,european/pakeha,no qual,53,730
5964,1,35,M,european/pakeha,no qual,108,2250
5965,1,45,F,european/pakeha,bachelor or higher,31,830
5966,1,50,M,european/pakeha,vocational/trade,40,760
5967,1,40,M,other,vocational/trade,48,880
5968,1,55,F,european/pakeha,vocational/trade,34,780
5969,1,30,F,european/pakeha,bachelor or higher,50,1150
5970,1,25,F,maori,post-school,26,400
5971,1,45,M,european/pakeha,vocational/trade,50,810
5972,1,50,F,european/pakeha,vocational/trade,60,820
5973,1,35,M,european/pakeha,post-school,34,290
5974,1,50,M,european/pakeha,school,32,1110
5975,1,30,F,european/pakeha,bachelor or higher,17,250
5976,1,25,M,european/pakeha,vocational/trade,24,990
5977,1,25,F,european/pakeha,vocational/trade,37,480
5978,1,45,F,european/pakeha,no qual,55,420
5979,1,30,F,european/pakeha,no qual,41,550
5980,1,45,F,european/pakeha,school,15,690
5981,1,35,M,european/pakeha,no qual,20,260
5982,1,45,M,european/pakeha,vocational/trade,45,880
5983,1,45,M,european/pakeha,vocational/trade,40,430
5984,1,40,F,other,vocational/trade,9,140
5985,1,30,F,european/pakeha,no qual,51,820
5986,1,55,M,european/pakeha,bachelor or higher,33,500
5987,1,30,M,european/pakeha,bachelor or higher,45,1310
5988,1,60,M,european/pakeha,vocational/trade,43,1290
5989,1,25,M,other,bachelor or higher,28,510
5990,1,40,M,european/pakeha,vocational/trade,40,760
5991,1,25,F,maori,vocational/trade,40,440
5992,1,50,M,maori,no qual,52,1010
5993,1,35,M,european/pakeha,vocational/trade,45,770
5994,1,45,F,european/pakeha,post-school,40,570
5995,1,35,F,european/pakeha,bachelor or higher,42,1410
5996,1,30,F,european/pakeha,bachelor or higher,40,420
5997,1,50,F,european/pakeha,vocational/trade,60,1410
5998,1,40,F,european/pakeha,vocational/trade,40,1590
5999,1,30,M,european/pakeha,no qual,81,1100
6000,1,60,M,european/pakeha,vocational/trade,63,1090
6001,1,60,F,european/pakeha,no qual,3,50
6002,1,40,M,european/pakeha,no qual,40,570
6003,1,50,F,european/pakeha,vocational/trade,38,620
6004,1,25,M,european/pakeha,vocational/trade,44,530
6005,1,55,M,european/pakeha,school,20,230
6006,1,30,M,european/pakeha,bachelor or higher,50,1540
6007,1,25,M,european/pakeha,vocational/trade,44,910
6008,1,40,F,european/pakeha,vocational/trade,30,590
6009,1,45,F,european/pakeha,bachelor or higher,45,1220
6010,1,50,F,european/pakeha,school,70,960
6011,1,55,F,european/pakeha,school,38,480
6012,1,50,F,european/pakeha,vocational/trade,45,1000
6013,1,40,M,european/pakeha,bachelor or higher,63,1570
6014,1,45,F,european/pakeha,post-school,24,580
6015,1,45,F,european/pakeha,vocational/trade,24,290
6016,1,40,M,maori,bachelor or higher,35,910
6017,1,50,F,european/pakeha,vocational/trade,28,800
6018,1,50,M,european/pakeha,vocational/trade,3,210
6019,1,45,F,non-maori combination,vocational/trade,45,430
6020,1,30,M,european/pakeha,vocational/trade,45,970
6021,1,30,F,european/pakeha,bachelor or higher,40,470
6022,1,55,M,european/pakeha,bachelor or higher,39,1080
6023,1,40,F,maori,bachelor or higher,13,570
6024,1,40,F,european/pakeha,no qual,30,680
6025,1,45,M,european/pakeha,bachelor or higher,50,950
6026,1,35,F,european/pakeha,bachelor or higher,38,1350
6027,1,25,M,european/pakeha,vocational/trade,40,660
6028,1,55,F,european/pakeha,vocational/trade,40,830
6029,1,25,M,european/pakeha,vocational/trade,40,570
6030,1,35,F,maori,no qual,18,480
6031,1,35,M,european/pakeha,post-school,40,1460
6032,1,45,F,pacific,vocational/trade,41,870
6033,1,50,M,maori,no qual,54,840
6034,1,40,F,european/pakeha,vocational/trade,13,540
6035,1,35,M,european/pakeha,no qual,9,60
6036,1,30,F,european/pakeha,vocational/trade,16,260
6037,1,40,M,maori,vocational/trade,50,530
6038,1,55,M,european/pakeha,bachelor or higher,55,1420
