"LOCATION","Country","SEX","Sex","AGE","Age","VAR","Variant","TIME","Time","Unit Code","Unit","PowerCode Code","PowerCode","Reference Period Code","Reference Period","Value","Flag Codes","Flags"
"NLD","Netherlands","MA","Males","D199L540","Population (hist&proj)  40-44","VAR1","Baseline","2029","2029","PER","Persons","3","thousands",,,533.255,,
"NLD","Netherlands","MA","Males","D199L540","Population (hist&proj)  40-44","VAR1","Baseline","2030","2030","PER","Persons","3","thousands",,,540.0305,,
"NLD","Netherlands","MA","Males","D199L540","Population (hist&proj)  40-44","VAR1","Baseline","2031","2031","PER","Persons","3","thousands",,,546.9375,,
"NLD","Netherlands","MA","Males","D199L540","Population (hist&proj)  40-44","VAR1","Baseline","2032","2032","PER","Persons","3","thousands",,,550.858,,
"NLD","Netherlands","MA","Males","D199L540","Population (hist&proj)  40-44","VAR1","Baseline","2033","2033","PER","Persons","3","thousands",,,552.8125,,
"NLD","Netherlands","MA","Males","D199L540","Population (hist&proj)  40-44","VAR1","Baseline","2034","2034","PER","Persons","3","thousands",,,553.795,,
"NLD","Netherlands","MA","Males","D199L540","Population (hist&proj)  40-44","VAR1","Baseline","2035","2035","PER","Persons","3","thousands",,,550.649,,
"NLD","Netherlands","MA","Males","D199L540","Population (hist&proj)  40-44","VAR1","Baseline","2036","2036","PER","Persons","3","thousands",,,544.197,,
"NLD","Netherlands","MA","Males","D199L540","Population (hist&proj)  40-44","VAR1","Baseline","2037","2037","PER","Persons","3","thousands",,,538.708,,
"NLD","Netherlands","MA","Males","D199L540","Population (hist&proj)  40-44","VAR1","Baseline","2038","2038","PER","Persons","3","thousands",,,536.1355,,
"NLD","Netherlands","MA","Males","D199L540","Population (hist&proj)  40-44","VAR1","Baseline","2039","2039","PER","Persons","3","thousands",,,536.3685,,
"NLD","Netherlands","MA","Males","D199L540","Population (hist&proj)  40-44","VAR1","Baseline","2040","2040","PER","Persons","3","thousands",,,539.477,,
"NLD","Netherlands","MA","Males","D199L540","Population (hist&proj)  40-44","VAR1","Baseline","2041","2041","PER","Persons","3","thousands",,,544.1795,,
"NLD","Netherlands","MA","Males","D199L540","Population (hist&proj)  40-44","VAR1","Baseline","2042","2042","PER","Persons","3","thousands",,,547.805,,
"NLD","Netherlands","MA","Males","D199L540","Population (hist&proj)  40-44","VAR1","Baseline","2043","2043","PER","Persons","3","thousands",,,549.414,,
"NLD","Netherlands","MA","Males","D199L540","Population (hist&proj)  40-44","VAR1","Baseline","2044","2044","PER","Persons","3","thousands",,,547.0145,,
"NLD","Netherlands","MA","Males","D199L540","Population (hist&proj)  40-44","VAR1","Baseline","2045","2045","PER","Persons","3","thousands",,,540.174,,
"NLD","Netherlands","MA","Males","D199L540","Population (hist&proj)  40-44","VAR1","Baseline","2046","2046","PER","Persons","3","thousands",,,531.4295,,
"NLD","Netherlands","MA","Males","D199L540","Population (hist&proj)  40-44","VAR1","Baseline","2047","2047","PER","Persons","3","thousands",,,522.3465,,
"NLD","Netherlands","MA","Males","D199L540","Population (hist&proj)  40-44","VAR1","Baseline","2048","2048","PER","Persons","3","thousands",,,513.8325,,
"NLD","Netherlands","MA","Males","D199L540","Population (hist&proj)  40-44","VAR1","Baseline","2049","2049","PER","Persons","3","thousands",,,508.056,,
"NLD","Netherlands","MA","Males","D199L540","Population (hist&proj)  40-44","VAR1","Baseline","2050","2050","PER","Persons","3","thousands",,,505.061,,
"NLD","Netherlands","FE","Females","D199L540","Population (hist&proj)  40-44","VAR1","Baseline","1950","1950","PER","Persons","3","thousands",,,332.382,,
"NLD","Netherlands","FE","Females","D199L540","Population (hist&proj)  40-44","VAR1","Baseline","1951","1951","PER","Persons","3","thousands",,,334.391,,
"NLD","Netherlands","FE","Females","D199L540","Population (hist&proj)  40-44","VAR1","Baseline","1952","1952","PER","Persons","3","thousands",,,335.827,,
"NLD","Netherlands","FE","Females","D199L540","Population (hist&proj)  40-44","VAR1","Baseline","1953","1953","PER","Persons","3","thousands",,,338.021,,
"NLD","Netherlands","FE","Females","D199L540","Population (hist&proj)  40-44","VAR1","Baseline","1954","1954","PER","Persons","3","thousands",,,340.412,,
"NLD","Netherlands","FE","Females","D199L540","Population (hist&proj)  40-44","VAR1","Baseline","1955","1955","PER","Persons","3","thousands",,,341.796,,
"NLD","Netherlands","FE","Females","D199L540","Population (hist&proj)  40-44","VAR1","Baseline","1956","1956","PER","Persons","3","thousands",,,342.906,,
"NLD","Netherlands","FE","Females","D199L540","Population (hist&proj)  40-44","VAR1","Baseline","1957","1957","PER","Persons","3","thousands",,,342.754,,
"NLD","Netherlands","FE","Females","D199L540","Population (hist&proj)  40-44","VAR1","Baseline","1958","1958","PER","Persons","3","thousands",,,339.903,,
"NLD","Netherlands","FE","Females","D199L540","Population (hist&proj)  40-44","VAR1","Baseline","1959","1959","PER","Persons","3","thousands",,,336.031,,
"NLD","Netherlands","FE","Females","D199L540","Population (hist&proj)  40-44","VAR1","Baseline","1960","1960","PER","Persons","3","thousands",,,340.2765,,
"NLD","Netherlands","FE","Females","D199L540","Population (hist&proj)  40-44","VAR1","Baseline","1961","1961","PER","Persons","3","thousands",,,351.767,,
"NLD","Netherlands","FE","Females","D199L540","Population (hist&proj)  40-44","VAR1","Baseline","1962","1962","PER","Persons","3","thousands",,,361.5275,,
"NLD","Netherlands","FE","Females","D199L540","Population (hist&proj)  40-44","VAR1","Baseline","1963","1963","PER","Persons","3","thousands",,,372.807,,
"NLD","Netherlands","FE","Females","D199L540","Population (hist&proj)  40-44","VAR1","Baseline","1964","1964","PER","Persons","3","thousands",,,384.539,,
"NLD","Netherlands","FE","Females","D199L540","Population (hist&proj)  40-44","VAR1","Baseline","1965","1965","PER","Persons","3","thousands",,,387.8675,,
"NLD","Netherlands","FE","Females","D199L540","Population (hist&proj)  40-44","VAR1","Baseline","1966","1966","PER","Persons","3","thousands",,,384.561,,
"NLD","Netherlands","FE","Females","D199L540","Population (hist&proj)  40-44","VAR1","Baseline","1967","1967","PER","Persons","3","thousands",,,381.954,,
"NLD","Netherlands","FE","Females","D199L540","Population (hist&proj)  40-44","VAR1","Baseline","1968","1968","PER","Persons","3","thousands",,,379.3705,,
"NLD","Netherlands","FE","Females","D199L540","Population (hist&proj)  40-44","VAR1","Baseline","1969","1969","PER","Persons","3","thousands",,,377.0955,,
"NLD","Netherlands","FE","Females","D199L540","Population (hist&proj)  40-44","VAR1","Baseline","1970","1970","PER","Persons","3","thousands",,,377.549,,
"NLD","Netherlands","FE","Females","D199L540","Population (hist&proj)  40-44","VAR1","Baseline","1971","1971","PER","Persons","3","thousands",,,379.6165,,
"NLD","Netherlands","FE","Females","D199L540","Population (hist&proj)  40-44","VAR1","Baseline","1972","1972","PER","Persons","3","thousands",,,381.9395,,
"NLD","Netherlands","FE","Females","D199L540","Population (hist&proj)  40-44","VAR1","Baseline","1973","1973","PER","Persons","3","thousands",,,382.507,,
"NLD","Netherlands","FE","Females","D199L540","Population (hist&proj)  40-44","VAR1","Baseline","1974","1974","PER","Persons","3","thousands",,,381.3715,,
"NLD","Netherlands","FE","Females","D199L540","Population (hist&proj)  40-44","VAR1","Baseline","1975","1975","PER","Persons","3","thousands",,,380.3415,,
"NLD","Netherlands","FE","Females","D199L540","Population (hist&proj)  40-44","VAR1","Baseline","1976","1976","PER","Persons","3","thousands",,,379.153,,
"NLD","Netherlands","FE","Females","D199L540","Population (hist&proj)  40-44","VAR1","Baseline","1977","1977","PER","Persons","3","thousands",,,378.3865,,
"NLD","Netherlands","FE","Females","D199L540","Population (hist&proj)  40-44","VAR1","Baseline","1978","1978","PER","Persons","3","thousands",,,380.8375,,
"NLD","Netherlands","FE","Females","D199L540","Population (hist&proj)  40-44","VAR1","Baseline","1979","1979","PER","Persons","3","thousands",,,387.267,,
"NLD","Netherlands","FE","Females","D199L540","Population (hist&proj)  40-44","VAR1","Baseline","1980","1980","PER","Persons","3","thousands",,,395.397,,
"NLD","Netherlands","FE","Females","D199L540","Population (hist&proj)  40-44","VAR1","Baseline","1981","1981","PER","Persons","3","thousands",,,402.625,,
"NLD","Netherlands","FE","Females","D199L540","Population (hist&proj)  40-44","VAR1","Baseline","1982","1982","PER","Persons","3","thousands",,,409.262,,
"NLD","Netherlands","FE","Females","D199L540","Population (hist&proj)  40-44","VAR1","Baseline","1983","1983","PER","Persons","3","thousands",,,418.9385,,
"NLD","Netherlands","FE","Females","D199L540","Population (hist&proj)  40-44","VAR1","Baseline","1984","1984","PER","Persons","3","thousands",,,431.91,,
"NLD","Netherlands","FE","Females","D199L540","Population (hist&proj)  40-44","VAR1","Baseline","1985","1985","PER","Persons","3","thousands",,,443.257,,
"NLD","Netherlands","FE","Females","D199L540","Population (hist&proj)  40-44","VAR1","Baseline","1986","1986","PER","Persons","3","thousands",,,470.426,,
"NLD","Netherlands","FE","Females","D199L540","Population (hist&proj)  40-44","VAR1","Baseline","1987","1987","PER","Persons","3","thousands",,,512.9975,,
"NLD","Netherlands","FE","Females","D199L540","Population (hist&proj)  40-44","VAR1","Baseline","1988","1988","PER","Persons","3","thousands",,,544.5645,,
"NLD","Netherlands","FE","Females","D199L540","Population (hist&proj)  40-44","VAR1","Baseline","1989","1989","PER","Persons","3","thousands",,,564.732,,
"NLD","Netherlands","FE","Females","D199L540","Population (hist&proj)  40-44","VAR1","Baseline","1990","1990","PER","Persons","3","thousands",,,582.14,,
"NLD","Netherlands","FE","Females","D199L540","Population (hist&proj)  40-44","VAR1","Baseline","1991","1991","PER","Persons","3","thousands",,,583.0695,,
"NLD","Netherlands","FE","Females","D199L540","Population (hist&proj)  40-44","VAR1","Baseline","1992","1992","PER","Persons","3","thousands",,,569.5925,,
"NLD","Netherlands","FE","Females","D199L540","Population (hist&proj)  40-44","VAR1","Baseline","1993","1993","PER","Persons","3","thousands",,,563.169,,
"NLD","Netherlands","FE","Females","D199L540","Population (hist&proj)  40-44","VAR1","Baseline","1994","1994","PER","Persons","3","thousands",,,562.3095,,
"NLD","Netherlands","FE","Females","D199L540","Population (hist&proj)  40-44","VAR1","Baseline","1995","1995","PER","Persons","3","thousands",,,565.2225,,
"NLD","Netherlands","FE","Females","D199L540","Population (hist&proj)  40-44","VAR1","Baseline","1996","1996","PER","Persons","3","thousands",,,571.1865,,
"NLD","Netherlands","FE","Females","D199L540","Population (hist&proj)  40-44","VAR1","Baseline","1997","1997","PER","Persons","3","thousands",,,577.7905,,
"NLD","Netherlands","FE","Females","D199L540","Population (hist&proj)  40-44","VAR1","Baseline","1998","1998","PER","Persons","3","thousands",,,585.051,,
"NLD","Netherlands","FE","Females","D199L540","Population (hist&proj)  40-44","VAR1","Baseline","1999","1999","PER","Persons","3","thousands",,,594.638,,
"NLD","Netherlands","FE","Females","D199L540","Population (hist&proj)  40-44","VAR1","Baseline","2000","2000","PER","Persons","3","thousands",,,604.75,,
"NLD","Netherlands","FE","Females","D199L540","Population (hist&proj)  40-44","VAR1","Baseline","2001","2001","PER","Persons","3","thousands",,,615.0265,,
"NLD","Netherlands","FE","Females","D199L540","Population (hist&proj)  40-44","VAR1","Baseline","2002","2002","PER","Persons","3","thousands",,,625.133,,
"NLD","Netherlands","FE","Females","D199L540","Population (hist&proj)  40-44","VAR1","Baseline","2003","2003","PER","Persons","3","thousands",,,633.96,,
"NLD","Netherlands","FE","Females","D199L540","Population (hist&proj)  40-44","VAR1","Baseline","2004","2004","PER","Persons","3","thousands",,,641.579,,
"NLD","Netherlands","FE","Females","D199L540","Population (hist&proj)  40-44","VAR1","Baseline","2005","2005","PER","Persons","3","thousands",,,646.7325,,
"NLD","Netherlands","FE","Females","D199L540","Population (hist&proj)  40-44","VAR1","Baseline","2006","2006","PER","Persons","3","thousands",,,647.308,,
"NLD","Netherlands","FE","Females","D199L540","Population (hist&proj)  40-44","VAR1","Baseline","2007","2007","PER","Persons","3","thousands",,,644.4345,,
"NLD","Netherlands","FE","Females","D199L540","Population (hist&proj)  40-44","VAR1","Baseline","2008","2008","PER","Persons","3","thousands",,,641.278,,
"NLD","Netherlands","FE","Females","D199L540","Population (hist&proj)  40-44","VAR1","Baseline","2009","2009","PER","Persons","3","thousands",,,640.438,,
"NLD","Netherlands","FE","Females","D199L540","Population (hist&proj)  40-44","VAR1","Baseline","2010","2010","PER","Persons","3","thousands",,,641.6445,,
"NLD","Netherlands","FE","Females","D199L540","Population (hist&proj)  40-44","VAR1","Baseline","2011","2011","PER","Persons","3","thousands",,,641.163,,
"NLD","Netherlands","FE","Females","D199L540","Population (hist&proj)  40-44","VAR1","Baseline","2012","2012","PER","Persons","3","thousands",,,636.7125,,
"NLD","Netherlands","FE","Females","D199L540","Population (hist&proj)  40-44","VAR1","Baseline","2013","2013","PER","Persons","3","thousands",,,624.742,"B","Break"
"NLD","Netherlands","FE","Females","D199L540","Population (hist&proj)  40-44","VAR1","Baseline","2014","2014","PER","Persons","3","thousands",,,601.736,,
"NLD","Netherlands","FE","Females","D199L540","Population (hist&proj)  40-44","VAR1","Baseline","2015","2015","PER","Persons","3","thousands",,,573.845,,
"NLD","Netherlands","FE","Females","D199L540","Population (hist&proj)  40-44","VAR1","Baseline","2016","2016","PER","Persons","3","thousands",,,546.9915,,
"NLD","Netherlands","FE","Females","D199L540","Population (hist&proj)  40-44","VAR1","Baseline","2017","2017","PER","Persons","3","thousands",,,524.3605,,
"NLD","Netherlands","FE","Females","D199L540","Population (hist&proj)  40-44","VAR1","Baseline","2018","2018","PER","Persons","3","thousands",,,509.4215,,
"NLD","Netherlands","FE","Females","D199L540","Population (hist&proj)  40-44","VAR1","Baseline","2019","2019","PER","Persons","3","thousands",,,501.6205,,
"NLD","Netherlands","FE","Females","D199L540","Population (hist&proj)  40-44","VAR1","Baseline","2020","2020","PER","Persons","3","thousands",,,499.3795,,
"NLD","Netherlands","FE","Females","D199L540","Population (hist&proj)  40-44","VAR1","Baseline","2021","2021","PER","Persons","3","thousands",,,501.29,,
"NLD","Netherlands","FE","Females","D199L540","Population (hist&proj)  40-44","VAR1","Baseline","2022","2022","PER","Persons","3","thousands",,,502.3415,,
"NLD","Netherlands","FE","Females","D199L540","Population (hist&proj)  40-44","VAR1","Baseline","2023","2023","PER","Persons","3","thousands",,,501.284,,
"NLD","Netherlands","FE","Females","D199L540","Population (hist&proj)  40-44","VAR1","Baseline","2024","2024","PER","Persons","3","thousands",,,500.716,,
"NLD","Netherlands","FE","Females","D199L540","Population (hist&proj)  40-44","VAR1","Baseline","2025","2025","PER","Persons","3","thousands",,,500.8395,,
"NLD","Netherlands","FE","Females","D199L540","Population (hist&proj)  40-44","VAR1","Baseline","2026","2026","PER","Persons","3","thousands",,,502.0275,,
"NLD","Netherlands","FE","Females","D199L540","Population (hist&proj)  40-44","VAR1","Baseline","2027","2027","PER","Persons","3","thousands",,,506.437,,
"NLD","Netherlands","FE","Females","D199L540","Population (hist&proj)  40-44","VAR1","Baseline","2028","2028","PER","Persons","3","thousands",,,512.637,,
"NLD","Netherlands","FE","Females","D199L540","Population (hist&proj)  40-44","VAR1","Baseline","2029","2029","PER","Persons","3","thousands",,,518.7495,,
